

央视直播台,#genre#
异物插入眼急救法,https://vod.youlai.cn/f5cfb00203964752aaed8ebca1d5cf32/ad515860d7034de28e6b24625fa5564d-ab7a86b8c4699758b4af49ddd309f562-sd.mp4

裤佬收藏,#genre#
周杰伦MV直播台,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402
周杰伦演唱会轮播1台,http://sport.pendy.dpdns.org/migu/625133682?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
周杰伦演唱会轮播2台,http://tc-tct.douyucdn2.cn/dyliveflv1/122402rK7MO9bXSq_2000.flv?wsAuth=8cea39337984fd3341cc9ec569502e4f&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0ac75fafd8679bb53af10de8c33ae99d9&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=p
周杰伦演唱会轮播3台,http://www.douzhicloud.site:35455/douyu/7537296
Go视文化,http://www.douzhicloud.site:35455/douyu/1060418
Fans圈娱乐,http://www.douzhicloud.site:35455/douyu/9630581
YMG未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?
星空卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.13:11111
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
犬夜叉剧场版1:穿越时空的思念,https://cdn.wlcdn88.com:777/20220430/0GuW9HO4/index.m3u8
犬夜叉剧场版2:镜中的梦幻城,https://vip1.lz-cdn5.com/20220621/26215_00982d23/index.m3u8
犬夜叉剧场版3:天下霸道之剑,https://vip1.lz-cdn5.com/20220621/26217_a47a8775/index.m3u8
犬夜叉剧场版4:红莲之蓬莱岛,https://vv.jisuzyv.com/play/wdLlW1Dd/index.m3u8
犬夜叉4部剧场版一口气解说,https://vip1.lz-cdn10.com/20230605/12983_4811ab02/index.m3u8
犬夜叉高桥留美子特别篇:黑色铁碎牙,https://vip.lzcdn2.com/20220322/278_cfcbb326/index.m3u8

2025新上映电影,#genre#
🇮🇹🇺🇸白雪公主枪版,https://vv.jisuzyv.com/play/rb2y0Rva/index.m3u8
🇮🇳天空部队,https://vv.jisuzyv.com/play/QeZAmVvd/index.m3u8
🇺🇸家教,https://p.bvvvvvvv7f.com/video/jiajiao/HD/index.m3u8
🇺🇸G20峰会,https://vod.360zyx.vip/20250414/3BbDGumY/index.m3u8
🇺🇸荷兰镇,https://tyyszywvod5.com/videos/202503/27/67e54e56681078e01a7667ed/ede625/index.m3u8
🇬🇧 我的错误:伦敦版,https://cdn.wlcdn88.com:777/5ca2da96/index.m3u8
🇧🇷塞古罗港使命,https://api.huohua.live/file.php?vkey=5a3bdeb7b8176c03f608c5a9192bf978&huohua.m3u8
🇺🇸热情邀约,https://tyyszywvod5.com/videos/202501/31/679bb1aeab9bdc59d88be7fc/g9e0d0/index.m3u8
🇺🇸 狮子王:木法沙传奇,https://vv.jisuzyv.com/play/penE1QWd/index.m3u8

Netflix5️⃣月新电影,#genre#
🇲🇽头号铁粉,https://tyyszywvod5.com/videos/202505/02/6814d26b47bf032938935c58/0fc9d0/index.m3u8
🇫🇷罪证子弹3,https://tyyszywvod5.com/videos/202505/07/681b78b347bf032938af7b26/9ce356/index.m3u8

Netflix4️⃣月新电影,#genre#
🇬🇧毒劫,https://cdn7.ryplay7.com/20250426/13840_df7a3624/index.m3u8
🇯🇵新干线惊爆倒数,https://tyyszywvod5.com/videos/202504/23/6808e7f5be7b621791b0f4ed/8b03eg/index.m3u8
🇹🇭热血雪雕队,https://p.bvvvvvvv7f.com/video/rexuexuediaodui/HD/index.m3u8
🇮🇳人生对抗赛,https://p.bvvvvvvv7f.com/video/renshengduikangsai/HD/index.m3u8
🇫🇷DJ特工,https://p.bvvvvvvv7f.com/video/DJtegong/HD/index.m3u8
🇲🇽爸不得找到你,https://tyyszywvod5.com/videos/202504/10/67f69bf73b1d8d23cd661581/967e7e/index.m3u8
🇳🇱i人质危机,https://tyyszywvod5.com/videos/202504/18/68024117a5d9fec922be5968/d53c92/index.m3u8
🇮🇳珠宝大盗:神偷出马,https://p.bvvvvvvv7f.com/video/zhubaodadaoshentouchuma/HD/index.m3u8
🇯🇵凡尔赛玫瑰,https://p.bvvvvvvv7f.com/video/fanersaimeigui/中字/index.m3u8
🇩🇪域外营救,https://tyyszywvod5.com/videos/202504/30/68122fda19473628277baa71/e99e21/index.m3u8

Netflix3️⃣月新电影,#genre#
🇬🇧我被妈妈诈骗了,https://cdn7.ryplay7.com/20250327/11712_3a83a065/index.m3u8
🇮🇩心有所约,https://v.lzcdn25.com/20250401/237_76d2b7a8/index.m3u8
🇺🇸生命清单,https://cdn7.ryplay7.com/20250329/11749_a5eb18ea/index.m3u8
🇫🇮小西伯利亚,https://cdn7.ryplay7.com/20250321/11664_05fbf3c4/index.m3u8
🇰🇷来自谁的启示,https://cdn7.ryplay7.com/20250321/11662_ae3679c1/index.m3u8
🇺🇸危城风暴:美国超级龙卷风灾难实录,https://cdn7.ryplay7.com/20250320/11590_8ff85c9c/index.m3u8
🇺🇸电幻国度,https://v.lzcdn25.com/20250315/125_92b9fd52/index.m3u8
🇩🇪 魅味,https://v.lzcdn25.com/20250308/71_f847c188/index.m3u8

Netflix2️⃣月新电影,#genre#
🇵🇭冒牌上流,https://cdn7.ryplay7.com/20250228/10916_fa1a98c4/index.m3u8
🇫🇷36总局:势不两立,https://cdn7.ryplay7.com/20250301/10956_d25d9386/index.m3u8
🇲🇽边境奇袭,https://cdn7.ryplay7.com/20250304/11128_fecd7904/index.m3u8
🇿🇦Umjolo:恋爱到底,https://cdn7.ryplay7.com/20250110/10374_96568029/index.m3u8
🇮🇹选美告急:救救意大利小姐,https://cdn7.ryplay7.com/20250227/10857_50be08bd/index.m3u8
🇯🇵鬼城杀,https://cdn7.ryplay7.com/20250228/10915_1a859bbf/index.m3u8
🇫🇷蜜月我的妈,https://cdn7.ryplay7.com/20250213/10647_c3b15a67/index.m3u8
🇵🇱婚前救急,https://cdn7.ryplay7.com/20250213/10646_398960cc/index.m3u8
🇮🇩全世界最美的女孩,https://cdn7.ryplay7.com/20250215/10672_a350b7c1/index.m3u8
🇮🇳新婚乐逃逃,https://cdn7.ryplay7.com/20250216/10683_ef029a4b/index.m3u8
🇸🇪真爱搞婚头,https://cdn7.ryplay7.com/20250216/10685_be406249/index.m3u8
🇿🇦Umjolo:无解爱情,https://cdn7.ryplay7.com/20250216/10684_b8563df9/index.m3u8
🇺🇸筑得到的幸福,https://cdn7.ryplay7.com/20250214/10657_a9567b45/index.m3u8
🇺🇸🇰🇷🇵🇱猎魔人:深渊海妖,https://cdn7.ryplay7.com/20250212/10637_cfcaaa6c/index.m3u8
🇹🇭鬼滴语2,https://cdn7.ryplay7.com/20250208/10609_74adddbe/index.m3u8
🇺🇸肚假情真,https://cdn7.ryplay7.com/20250208/10604_471722cb/index.m3u8
🇰🇷波哥大,https://cdn7.ryplay7.com/20250204/10593_52399ea2/index.m3u8

Netflix1️⃣月新电影,#genre#
🇺🇸米歇尔·布托:美丽真心话,https://cdn7.ryplay7.com/20250102/10280_2efb6561/index.m3u8
🇱🇧🇦🇪🇺🇸孤海沙堡,https://cdn7.ryplay7.com/20250125/10505_022337c8/index.m3u8
🇺🇸重返行动,https://cdn7.ryplay7.com/20250118/10452_902ca51a/index.m3u8
🇫🇷🇧🇪救命行动,https://cdn7.ryplay7.com/20250111/10384_5268cb83/index.m3u8
🇬🇧超级无敌掌门狗:企鹅的复仇,https://cdn7.ryplay7.com/20250104/10316_8983a286/index.m3u8
🇳🇴编号24,https://svip.high21-playback.com/20250107/40919_d96720e2/index.m3u8

2025奥斯卡获奖影片,#genre#
🗽最佳影片：阿诺拉,https://cdn7.ryplay7.com/20241219/8262_11cb90d7/index.m3u8
🗽最佳改编剧本：秘密会议,https://cdn7.ryplay7.com/20241128/7149_2ccb9056/index.m3u8
🗽最佳摄影.最佳原创配乐：粗野派,https://cdn7.ryplay7.com/20250219/10701_4857bdae/index.m3u8
🗽最佳服装设计.最佳技术指导：魔法坏女巫,https://cdn7.ryplay7.com/20250101/10268_d0b735b5/index.m3u8
🗽最佳化妆与发型设计：某种物质,https://cdn7.ryplay7.com/20241013/3681_488cabd5/index.m3u8
🗽最佳视觉效果.最佳音效：沙丘2,https://cdn1.ryplay1.com/20240803/541_ecdfd47c/index.m3u8
🗽最佳动画长片：猫猫的奇幻漂流,https://cdn7.ryplay7.com/20241001/2989_dd0d51fa/index.m3u8
🗽最佳记录长片：唯一的家园,https://cdn1.ryplay1.com/20240802/358_b039035b/index.m3u8
🗽最佳国际影片：我仍在此,https://cdn7.ryplay7.com/20250312/11333_1f1b1270/index.m3u8
🗽最佳真人短片：我不是机器人,https://mpimg.cn/view.php/5753102e406bc67bec4024b4b87903a7.mp4
🗽最佳动画短片：柏树树荫下,https://mpimg.cn/view.php/278a0385ff31e4f608ff32a72ec1679b.mp4
🗽最佳记录短片：爱乐唯她:纽约爱乐首位女团员,https://cdn7.ryplay7.com/20241206/7643_b8770da8/index.m3u8
