动作片,#genre#
动作片-极速之巅,https://vip.dytt-film.com/20250126/2634_b75bd27b/index.m3u8
动作片-极速凶间(美国动作片),https://v.cdnlz3.com/20230901/21527_194fe866/index.m3u8
动作片-极速天使,https://vip.dytt-film.com/20250210/5826_99f42c47/index.m3u8
动作片-极速天使国语,https://v10.qrssv.com/202407/30/RtWABAKP283/video/index.m3u8
动作片-极速天使粤语,https://v8.qrssv.com/202407/30/68FWhb9rRB14/video/index.m3u8
动作片-极速先锋,https://vip.dytt-film.com/20250214/6857_94c4dd41/index.m3u8
动作片-极速杀机2018(美国动作片),https://v.cdnlz12.com/20230913/10350_fbe197a1/index.m3u8
动作片-极速狂飙,https://vip.dytt-film.com/20250201/3931_acff1af6/index.m3u8
动作片-极速狂飙1971,https://v1.qrssv.com/202308/19/zGC5izMkkg2/video/index.m3u8
动作片-极速阻击(大陆动作片),https://v.cdnlz12.com/20240317/13068_63cc8cc0/index.m3u8
动作片-极速阻击,https://v10.qrssv.com/202403/17/H5AKvFWNR33/video/index.m3u8
动作片-极速阻击,https://vip.dytt-cine.com/20250522/25579_86f77fb5/index.m3u8
动作片-极速保镖,https://v1.qrssv.com/202308/19/GgWZLnv3Ck2/video/index.m3u8
动作片-极速复仇,https://v1.qrssv.com/202308/19/gpH7xTRxd92/video/index.m3u8
动作片-极速复仇,https://vip.dytt-film.com/20250311/12107_d65862e5/index.m3u8
动作片-极速战警之毒暴,https://v10.qrssv.com/202403/29/0FMMXq2MNc3/video/index.m3u8
动作片-极速战警之毒暴,https://vip.dytt-cine.com/20250522/25578_c566177f/index.m3u8
动作片-极速战警之毒暴2024(大陆动作片),https://v.cdnlz12.com/20240811/16340_958f0af8/index.m3u8
动作片-极速格斗,https://v1.qrssv.com/202308/19/jKD8FbnseH2/video/index.m3u8
动作片-极速搏杀(大陆动作片),https://v.cdnlz12.com/20240306/12457_433fa6c3/index.m3u8
动作片-极速搏杀,https://vip.dytt-cine.com/20250522/25577_de9cf7fc/index.m3u8
动作片-极速赛车,https://v1.qrssv.com/202308/19/eeH5ReRNt52/video/index.m3u8
动作片-极速赛车手,https://v1.qrssv.com/202308/19/2ieVGQadM72/video/index.m3u8
动作片-极速酷客,https://v1.qrssv.com/202308/19/hEM3mafcCC2/video/index.m3u8
动作片-极速酷客,https://vip.dytt-film.com/20250211/6236_1fdc0ee9/index.m3u8
动作片-极寒之城,https://v1.qrssv.com/202308/19/FiHVPif7CU2/video/index.m3u8
动作片-极寒之城2023(大陆动作片),https://v.cdnlz12.com/20230910/10163_e349df87/index.m3u8
动作片-极寒风暴(法国动作片),https://vip1.lz-cdn7.com/20230512/15940_b12303fd/index.m3u8
动作片-极寒风暴,https://v1.qrssv.com/202308/19/7ZH5Mrgkcs2/video/index.m3u8
动作片-极寒风暴,https://vip.dytt-film.com/20250121/1272_7810ccd4/index.m3u8
动作片-极寒潜袭,https://v14.qrssv.com/202506/19/UZJzEfYZJ623/video/index.m3u8
动作片-极道兵器,https://v91.qrssv.com/202404/30/6eLYWUc7BB15/video/index.m3u8
动作片-极道兵器,https://vip.dytt-cine.com/20250526/25945_10cf7332/index.m3u8
动作片-极道英雄,https://v1.qrssv.com/202308/19/yS6WiLshAk2/video/index.m3u8
动作片-极道英雄,https://vip.dytt-film.com/20250307/11696_3c30bc3e/index.m3u8
动作片-极端份子,https://vip.dytt-live.com/20250508/6012_4c4c937b/index.m3u8
动作片-极爆少年,https://v10.qrssv.com/202404/30/R5CV0sxkZK3/video/index.m3u8
动作片-林北小舞,https://v8.qrssv.com/202408/27/h3Hh2VvwG414/video/index.m3u8
动作片-林冲之风雪山神庙,https://v8.qrssv.com/202312/13/wsDpSReskY1/video/index.m3u8
动作片-林冲夜奔国语,https://v5.qrssv.com/202310/08/vxWhKmUk8S1/video/index.m3u8
动作片-林海雪原 1960,https://v10.qrssv.com/202403/15/cYwCu3BLAx4/video/index.m3u8
动作片-枪,https://v1.qrssv.com/202308/19/F2kaQYcDbc2/video/index.m3u8
动作片-枪，从背后打来,https://vip.dytt-film.com/20250303/10259_e44cf976/index.m3u8
动作片-枪手2024(美国动作片),https://v.cdnlz12.com/20241207/17743_fb422d1e/index.m3u8
动作片-枪手2024,https://v2.qrssv.com/202412/07/7yV1xpFL3j22/video/index.m3u8
动作片-枪手2025,https://v5.qrssv.com/202504/13/ZEmJr90jhj20/video/index.m3u8
动作片-枪火,https://v1.qrssv.com/202308/19/yLkanuE9fY2/video/index.m3u8
动作片-枪火,https://vip.dytt-kan.com/20250606/426_6ecbdd6e/index.m3u8
动作片-枪火游戏,https://v1.qrssv.com/202308/19/L7T2R3mC8G2/video/index.m3u8
动作片-枪火游戏,https://vip.dytt-cine.com/20250530/27299_57396e51/index.m3u8
动作片-枪王,https://v1.qrssv.com/202308/19/z6zkEqBtr22/video/index.m3u8
动作片-枪王,https://vip.dytt-film.com/20250129/3415_f6d9e459/index.m3u8
动作片-枪王之王,https://v1.qrssv.com/202308/19/Pg23ESL96m2/video/index.m3u8
动作片-枪王之王,https://vip.dytt-film.com/20250129/3416_1fffeb21/index.m3u8
动作片-枪王之王粤语,https://v13.qrssv.com/202506/07/eJGrQ1Ap7Z22/video/index.m3u8
动作片-枪王国语,https://v14.qrssv.com/202506/04/CD8H4BckGn23/video/index.m3u8
动作片-枪王粤语,https://v13.qrssv.com/202506/04/A2D9erCAf920/video/index.m3u8
动作片-枪林恋曲,https://vip.dytt-film.com/20250211/6253_b691334c/index.m3u8
动作片-枪神无畏,https://v1.qrssv.com/202308/19/M8wpDducmy2/video/index.m3u8
动作片-枪神无畏,https://vip.dytt-live.com/20250328/2465_1e0a8405/index.m3u8
动作片-枪神传说,https://v1.qrssv.com/202308/19/uGsh2pKgux2/video/index.m3u8
动作片-枪神传说,https://vip.dytt-live.com/20250320/290_f90f2aca/index.m3u8
动作片-枪神再起(大陆动作片),https://vip.lzcdn2.com/20230707/26210_035666b1/index.m3u8
动作片-枪神再起,https://v3.qrssv.com/202311/21/p3EXT5a3cB2/video/index.m3u8
动作片-枪神再起,https://vip.dytt-cine.com/20250522/25593_0006dd05/index.m3u8
动作片-枪神赵子龙,https://v1.qrssv.com/202308/19/BuFxGr4YB42/video/index.m3u8
动作片-枪神赵子龙,https://vip.dytt-live.com/20250403/3249_0613239e/index.m3u8
动作片-枭龙,https://v3.qrssv.com/202401/30/1XJCfHfn112/video/index.m3u8
动作片-欧布奥特曼：请借给我纽带的力量！,https://v91.qrssv.com/202406/04/3ni1gpMm5915/video/index.m3u8
动作片-欧洲攻略,https://v1.qrssv.com/202308/19/DAaFRKZmjU2/video/index.m3u8
动作片-武力,https://v4.qrssv.com/202405/01/SdmA3e4y5s4/video/index.m3u8
动作片-武力2,https://v1.qrssv.com/202308/19/uTtzpPJgmg2/video/index.m3u8
动作片-武力2,https://vip.dytt-kan.com/20250610/571_c9892a98/index.m3u8
动作片-武士,https://vip.dytt-film.com/20250211/6132_36d5ef2a/index.m3u8
动作片-武士畅想曲,https://v4.qrssv.com/202406/14/3TsKXD758H4/video/index.m3u8
动作片-武士警察(美国动作片),https://vip1.lz-cdn7.com/20230420/15479_3f8b556f/index.m3u8
动作片-武士警察,https://vip.dytt-cine.com/20250531/27521_4021e8ad/index.m3u8
动作片-武功山别恋,https://v1.qrssv.com/202308/19/4ZB01fS6mY2/video/index.m3u8
动作片-武圣,https://v3.qrssv.com/202401/01/C3pL5iQiCn2/video/index.m3u8
动作片-武圣,https://vip.dytt-cine.com/20250523/25698_366df1b8/index.m3u8
动作片-武术之少年行,https://v10.qrssv.com/202402/15/jpd9Ja1N3e3/video/index.m3u8
动作片-武术班,https://v10.qrssv.com/202403/10/xqagKAnBWL4/video/index.m3u8
动作片-武生决,https://vip.dytt-live.com/20250417/4206_769ac34a/index.m3u8
动作片-武动青春,https://v1.qrssv.com/202308/19/UuhxXzf47t2/video/index.m3u8
动作片-武当,https://v1.qrssv.com/202308/19/7g9qdtk0LS2/video/index.m3u8
动作片-武当1983,https://vip.dytt-live.com/20250327/2356_ea204361/index.m3u8
动作片-武当龙影,https://v1.qrssv.com/202308/19/E7sPgNaXKb2/video/index.m3u8
动作片-武当龙影,https://vip.dytt-live.com/20250417/4205_22785dd2/index.m3u8
动作片-武曲,https://v1.qrssv.com/202308/19/Gehm3XrhCM2/video/index.m3u8
动作片-武状元苏乞儿,https://vip.dytt-film.com/20250304/10652_73d13a25/index.m3u8
动作片-武状元苏乞儿之天降神谕,https://v6.qrssv.com/202311/16/zn85AWQuMZ1/video/index.m3u8
动作片-武状元苏乞儿之天降神谕,https://vip.dytt-film.com/20250205/4903_769c3bce/index.m3u8
动作片-武状元铁桥三(香港动作片),https://vip.lz-cdn3.com/share/cef86bd9ff0b73e7f5fc08c34b643a8b
动作片-武状元铁桥三,https://vip.dytt-live.com/20250329/2600_32b991e5/index.m3u8
动作片-武侠,https://v1.qrssv.com/202308/19/TCGpcgBSXQ2/video/index.m3u8
动作片-武侠,https://vip.dytt-film.com/20250208/5590_b0490b85/index.m3u8
动作片-武侠七公主【国语】(香港动作片),https://vip.lz-cdn17.com/20230410/6945_75d56933/index.m3u8
动作片-武松,https://vip.dytt-film.com/20250202/4181_e254457f/index.m3u8
动作片-武松1963,https://vip.dytt-live.com/20250403/3273_9c8661be/index.m3u8
动作片-武松斗杀西门庆,https://v1.qrssv.com/202308/19/VmpPWxb6bc2/video/index.m3u8
动作片-武松血战狮子楼,https://v1.qrssv.com/202308/19/vmhPh7MMY12/video/index.m3u8
动作片-武松血战狮子楼,https://vip.dytt-live.com/20250410/3942_ec36e2ba/index.m3u8
动作片-武林：幻术杀手,https://v1.qrssv.com/202308/19/EBThfDWHeY2/video/index.m3u8
动作片-武林三凤（大結局）粤语,https://v10.qrssv.com/202408/07/pqSr4ZynB23/video/index.m3u8
动作片-武林大战之龙闯天涯,https://v7.qrssv.com/202406/18/f0rRRDv4j013/video/index.m3u8
动作片-武林女大学生,https://vip.dytt-film.com/20250224/8810_d9bd3e88/index.m3u8
动作片-武林风云,https://vip.dytt-film.com/20250203/4628_73634c1d/index.m3u8
动作片-武林志,https://v1.qrssv.com/202308/19/KaEEUkXP2d2/video/index.m3u8
动作片-武林志,https://vip.dytt-film.com/20250118/461_0353ab4c/index.m3u8
动作片-武林探秘,https://v1.qrssv.com/202308/19/ha3NMzKHz52/video/index.m3u8
动作片-武林探秘,https://vip.dytt-live.com/20250402/3171_976abf49/index.m3u8
动作片-武者,https://v9.qrssv.com/202405/14/XrTCfB4tzs18/video/index.m3u8
动作片-武神赵子龙2023(大陆动作片),https://vip.lz-cdn3.com/20230718/20332_434195e5/index.m3u8
动作片-武神赵子龙2023,https://vip.dytt-cine.com/20250522/25604_f9c42040/index.m3u8
动作片-武神苏乞儿之黄金海盗,https://v6.qrssv.com/202311/13/GHUiwhrgVT1/video/index.m3u8
动作片-武神苏乞儿之黄金海盗,https://vip.dytt-film.com/20250317/13502_13dfe127/index.m3u8
动作片-武神黑侠,https://v1.qrssv.com/202308/19/THrXc5XPw22/video/index.m3u8
动作片-武神黑侠,https://vip.dytt-film.com/20250130/3760_27e8e171/index.m3u8
动作片-武馆,https://vip.dytt-film.com/20250202/4179_91f5738a/index.m3u8
动作片-武僧,https://v1.qrssv.com/202308/19/zMN2fLRfSr2/video/index.m3u8
动作片-武僧,https://vip.dytt-film.com/20250130/3805_98cac9d3/index.m3u8
动作片-武僧1984(香港动作片),https://vip.lz-cdn16.com/20230128/8238_d264b54c/index.m3u8
动作片-武僧1984,https://v1.qrssv.com/202308/19/YxfcuSVNR32/video/index.m3u8
动作片-武僧1984,https://vip.dytt-cine.com/20250603/27828_5aa4a837/index.m3u8
动作片-武僧传奇之蹴鞠之战,https://v10.qrssv.com/202403/11/gfyGevr1dL4/video/index.m3u8
动作片-河岸男孩,https://v1.qrssv.com/202308/19/vbdtNPv8ui2/video/index.m3u8
动作片-河南嵩山少林寺,https://v1.qrssv.com/202308/19/xGiW6E3Wdv2/video/index.m3u8
动作片-河南嵩山少林寺,https://vip.dytt-film.com/20250118/325_89f0fd5c/index.m3u8
动作片-河神·诡水怪谈(大陆动作片),https://vip.lz-cdn12.com/20230621/8302_f58ccbc8/index.m3u8
动作片-河神·诡水怪谈,https://v3.qrssv.com/202311/27/igb8y7S3Hs2/video/index.m3u8
动作片-河神·诡水怪谈,https://vip.dytt-live.com/20250504/5684_1959eb9d/index.m3u8
动作片-河盗,https://v1.qrssv.com/202308/19/3g1QPWPZxz2/video/index.m3u8
动作片-河盗,https://vip.dytt-film.com/20250305/11163_17834a25/index.m3u8
动作片-治外法权,https://v1.qrssv.com/202308/19/nqNAhrjT242/video/index.m3u8
动作片-治外法权,https://vip.dytt-film.com/20250223/8590_03e4d3f8/index.m3u8
动作片-沼泽火山,https://v11.qrssv.com/202403/03/9PUiQFsFSv4/video/index.m3u8
动作片-沿路而下,https://v1.qrssv.com/202308/19/cEYkf6J7ZM2/video/index.m3u8
动作片-沿路而下,https://vip.dytt-kan.com/20250607/473_2050e03c/index.m3u8
动作片-法不容情,https://vip.dytt-live.com/20250506/5897_f9fd5ec4/index.m3u8
动作片-法外之徒2019,https://v11.qrssv.com/202407/27/k9AaWQB8cT8/video/index.m3u8
动作片-法老与众神,https://v1.qrssv.com/202308/19/8h9CEuF5FL2/video/index.m3u8
动作片-法老与众神,https://vip.dytt-cine.com/20250530/27446_acc85fce/index.m3u8
动作片-法国间谍,https://vip.dytt-live.com/20250325/1295_dc87c137/index.m3u8
动作片-法国贩毒网,https://v1.qrssv.com/202308/19/51QUjJHX4r2/video/index.m3u8
动作片-法国贩毒网,https://vip.dytt-kan.com/20250606/394_28f0b864/index.m3u8
动作片-法国贩毒网2,https://v1.qrssv.com/202308/19/y4AETTDFf22/video/index.m3u8
动作片-法国战恋曲,https://v1.qrssv.com/202308/19/JXurcsJwhs2/video/index.m3u8
动作片-法国缉毒风云(法国动作片),https://vip1.lz-cdn1.com/20230801/21560_455452f3/index.m3u8
动作片-法国缉毒风云,https://v8.qrssv.com/202403/03/afWDs9qX2b1/video/index.m3u8
动作片-法国缉毒风云,https://vip.dytt-cine.com/20250524/25755_a5d16104/index.m3u8
动作片-法律之上(美国动作片),https://vip1.lz-cdn7.com/20230408/15231_43c01c0f/index.m3u8
动作片-法律无情1988【粤语】(香港动作片),https://vip1.lz-cdn1.com/20230811/21759_61e2dd11/index.m3u8
动作片-波西·杰克逊与魔兽之海,https://v3.qrssv.com/202311/20/P7CcMAWmyA2/video/index.m3u8
动作片-波西·杰克逊与魔兽之海,https://vip.dytt-film.com/20250309/12042_8585939e/index.m3u8
动作片-波拉(印度动作片),https://vip1.lz-cdn1.com/20230820/21920_0a024555/index.m3u8
动作片-波斯王子：时之刃,https://v1.qrssv.com/202308/19/QQCM22WMf62/video/index.m3u8
动作片-波斯王子：时之刃,https://vip.dytt-cine.com/20250604/27839_611389a7/index.m3u8
动作片-波塞冬历险,https://v1.qrssv.com/202308/19/XAH8SPeKMN2/video/index.m3u8
动作片-泪眼杀星之八百龙兵团,https://v8.qrssv.com/202311/28/NGfYwQpz601/video/index.m3u8
动作片-泪眼杀星之八百龙兵团,https://vip.dytt-film.com/20250303/10075_2e505093/index.m3u8
动作片-泪眼煞星1987(日本动作片),https://v.cdnlz12.com/20240711/15639_551e14ed/index.m3u8
动作片-炎神战队轰音者：10周年的汽车大奖赛(日本动作片),https://vip.lz-cdn17.com/20230421/9426_ed051359/index.m3u8
动作片-炎神战队轰音者vs激气连者(日本动作片),https://vip.lz-cdn17.com/20230421/9428_8f746515/index.m3u8
动作片-爬山虎,https://vip.dytt-film.com/20250201/3967_b607ba54/index.m3u8
动作片-牧师,https://vip.dytt-film.com/20250225/9121_94fee470/index.m3u8
动作片-牧野诡事之寻龙,https://v1.qrssv.com/202308/19/00qcN1pXsd2/video/index.m3u8
动作片-牧野诡事之寻龙,https://vip.dytt-film.com/20250206/5121_70f250e2/index.m3u8
动作片-牧野诡事之赤丹珠,https://v1.qrssv.com/202308/19/5v31rL0guD2/video/index.m3u8
动作片-牧野诡事之赤丹珠,https://vip.dytt-live.com/20250403/3247_ac45088d/index.m3u8
动作片-牧野诡事之卸岭力士,https://v3.qrssv.com/202311/19/5ti3SBReBK2/video/index.m3u8
动作片-牧野诡事之卸岭力士,https://vip.dytt-film.com/20250120/749_b056eb15/index.m3u8
动作片-牧野诡事之秦岭龙窟,https://v8.qrssv.com/202312/22/5wPGwb7yD51/video/index.m3u8
动作片-牧野诡事之秦岭龙窟,https://vip.dytt-film.com/20250121/1117_0eec27c4/index.m3u8
动作片-物怪,https://v10.qrssv.com/202403/21/JgyarqHQCd4/video/index.m3u8
动作片-物怪,https://vip.dytt-cine.com/20250523/25709_2ce979e1/index.m3u8
动作片-物极必反,https://v1.qrssv.com/202308/19/QLL3K9ZpCr2/video/index.m3u8
动作片-物极必反,https://vip.dytt-live.com/20250605/8734_ae502204/index.m3u8
动作片-狐墓迷影,https://v1.qrssv.com/202308/19/SEyeBwLEhT2/video/index.m3u8
动作片-狐墓迷影,https://vip.dytt-live.com/20250403/3230_c12706a7/index.m3u8
动作片-狐蝠,https://v1.qrssv.com/202308/19/ykucNG6b0q2/video/index.m3u8
动作片-狐蝠,https://vip.dytt-cine.com/20250602/27739_25961832/index.m3u8
动作片-狐踪谍影,https://v1.qrssv.com/202308/19/MJebcnMbHr2/video/index.m3u8
动作片-狐踪谍影,https://vip.dytt-film.com/20250208/5630_f84d4651/index.m3u8
动作片-狗咬狗(粤语版),https://v1.qrssv.com/202308/19/FXpiFxNhc22/video/index.m3u8
动作片-狗咬狗,https://vip.dytt-film.com/20250216/7262_9773d335/index.m3u8
动作片-狙击之王,https://vip.dytt-film.com/20250207/5509_eded0708/index.m3u8
动作片-狙击之王：暗杀,https://v1.qrssv.com/202308/19/QfgGYpsy0q2/video/index.m3u8
动作片-狙击之王：暗杀,https://vip.dytt-live.com/20250421/4585_43cf3ae6/index.m3u8
动作片-狙击手：特别行动,https://v10.qrssv.com/202405/14/LumTfq44wA3/video/index.m3u8
动作片-狙击手：逆战,https://v1.qrssv.com/202308/19/7CxkR914pF2/video/index.m3u8
动作片-狙击手：逆战,https://vip.dytt-live.com/20250418/4322_31a262d6/index.m3u8
动作片-狙击手：遗产,https://v1.qrssv.com/202308/19/2nv5beUrta2/video/index.m3u8
动作片-狙击手·白乌鸦,https://v1.qrssv.com/202308/19/vJPwJT7NkJ2/video/index.m3u8
动作片-狙击目标,https://v1.qrssv.com/202308/19/QN6F8yGa9e2/video/index.m3u8
动作片-狙击目标,https://vip.dytt-live.com/20250416/4143_6195f47d/index.m3u8
动作片-狙击兵,https://v1.qrssv.com/202308/19/raaY64w74L2/video/index.m3u8
动作片-狙击时刻,https://v1.qrssv.com/202308/19/LPfKc1x1Hd2/video/index.m3u8
动作片-狙击时刻,https://vip.dytt-film.com/20250220/8084_f82a944b/index.m3u8
动作片-狙击者,https://v1.qrssv.com/202308/19/sziSDEAjep2/video/index.m3u8
动作片-狙击者,https://vip.dytt-film.com/20250305/11173_ba542f36/index.m3u8
动作片-狙击者2,https://v2.qrssv.com/202411/29/pKYVPszD6e23/video/index.m3u8
动作片-狙击者2,https://vip.dytt-film.com/20250305/11174_5a23ed98/index.m3u8
动作片-狙击者Ⅱ2024(大陆动作片),https://v.cdnlz12.com/20241129/17728_a0a59523/index.m3u8
动作片-狙击者Ⅱ2024(大陆动作片),https://v.cdnlz3.com/20241205/30461_58f62400/index.m3u8
动作片-狙击职业杀手,https://v1.qrssv.com/202308/19/mdpjfV0qe92/video/index.m3u8
动作片-狙击职业杀手,https://vip.dytt-film.com/20250304/10710_57ebe10e/index.m3u8
动作片-狙击速递(美国动作片),https://v.cdnlz11.com/20231116/18331_c8380645/index.m3u8
动作片-狙击精英：幽灵射手(美国动作片),https://vip.lz-cdn3.com/20230715/20276_b6a63e5b/index.m3u8
动作片-狙击精英：幽灵射手,https://vip.dytt-film.com/20250126/2668_5ac8bb8a/index.m3u8
动作片-狙击精英：战纪,https://v11.qrssv.com/202405/24/16MR9sCqRm8/video/index.m3u8
动作片-狙击精英：战纪,https://vip.dytt-kan.com/20250612/660_68264bdb/index.m3u8
动作片-狙击精英：绝路反击,https://v1.qrssv.com/202308/19/tw9BFuUs3X2/video/index.m3u8
动作片-狙击精英：绝路反击,https://vip.dytt-kan.com/20250612/614_851ddf50/index.m3u8
动作片-狙击精英：背水一战,https://vip.dytt-cine.com/20250521/25441_16f0fd52/index.m3u8
动作片-狙击精英：重装上阵,https://v91.qrssv.com/202404/30/JrRQ1ygtxz15/video/index.m3u8
动作片-狙击精英：重装上阵,https://vip.dytt-kan.com/20250612/659_0ff8033c/index.m3u8
动作片-狙击精英：秘密任务,https://v1.qrssv.com/202308/19/WiJnEHAhmt2/video/index.m3u8
动作片-狙击精英：秘密任务,https://vip.dytt-kan.com/20250612/615_58d4d1e7/index.m3u8
动作片-狙击精英：巅峰对决,https://v3.qrssv.com/202311/25/HvP1ribdTQ2/video/index.m3u8
动作片-狙击精英：巅峰对决,https://vip.dytt-kan.com/20250612/658_2f37d101/index.m3u8
动作片-狙击精英之纳米危机,https://v10.qrssv.com/202406/22/DfqGzSMeXP3/video/index.m3u8
动作片-狙击精英之纳米危机2024(大陆动作片),https://v.cdnlz12.com/20240622/15377_f5de5a6d/index.m3u8
动作片-狙击蜘蛛巢,https://v1.qrssv.com/202308/19/GaPRfsHY1w2/video/index.m3u8
动作片-狙击蜘蛛巢,https://vip.dytt-film.com/20250128/3086_a081cab4/index.m3u8
动作片-玩命快递,https://v1.qrssv.com/202308/19/xzyrQqS9L62/video/index.m3u8
动作片-玩命快递,https://vip.dytt-live.com/20250325/1730_851300ee/index.m3u8
动作片-玩命快递2,https://v1.qrssv.com/202308/19/icmGhi5XwM2/video/index.m3u8
动作片-玩命快递2,https://vip.dytt-cine.com/20250604/27883_6b36917c/index.m3u8
动作片-玩命快递3,https://v1.qrssv.com/202308/19/yJdxmF0Qt42/video/index.m3u8
动作片-玩命快递3,https://vip.dytt-live.com/20250417/4259_094bb65e/index.m3u8
动作片-玩命狙击,https://v1.qrssv.com/202308/19/Hy6Uy4jq1x2/video/index.m3u8
动作片-玩命狙击,https://vip.dytt-film.com/20250213/6626_3483e5ec/index.m3u8
动作片-玩命直播,https://v1.qrssv.com/202308/19/kv1wyMc2LW2/video/index.m3u8
动作片-玩命直播,https://vip.dytt-film.com/20250226/9414_d6d23170/index.m3u8
动作片-玩命追踪,https://v6.qrssv.com/202311/12/qLDLp2krqt1/video/index.m3u8
动作片-玩命追踪,https://vip.dytt-film.com/20250128/3192_766e428d/index.m3u8
动作片-玩命速递：重启之战,https://v1.qrssv.com/202309/21/RHiR2ETGjh2/video/index.m3u8
动作片-玩命速递：重启之战,https://vip.dytt-film.com/20250126/2806_c0f971d8/index.m3u8
动作片-玩命警探(日本动作片),https://vip.lz-cdn3.com/20230803/20770_b124f8c8/index.m3u8
动作片-玩命警探,https://v1.qrssv.com/202308/19/vtjgm97Unt2/video/index.m3u8
动作片-玩命警探,https://vip.dytt-film.com/20250314/13257_f2843fe2/index.m3u8
动作片-环大西洋2,https://v1.qrssv.com/202308/19/uGKpnZrm1n2/video/index.m3u8
动作片-环大西洋2,https://vip.dytt-film.com/20250305/11167_7d5c5d75/index.m3u8
动作片-环大西洋2：重生,https://vip.dytt-live.com/20250515/6605_b7f91ee1/index.m3u8
动作片-环太平洋,https://vip.dytt-film.com/20250210/5814_f93486bf/index.m3u8
动作片-环太平洋：雷霆再起,https://vip.dytt-film.com/20250208/5640_d0f5722f/index.m3u8
动作片-环形使者,https://v1.qrssv.com/202308/19/Rj8RztJq632/video/index.m3u8
动作片-环形使者,https://vip.dytt-film.com/20250210/5816_ff1ced30/index.m3u8
动作片-环线,https://v1.qrssv.com/202308/19/n5hGKN90mM2/video/index.m3u8
动作片-环线,https://vip.dytt-film.com/20250119/710_e7061188/index.m3u8
动作片-现代豪侠传,https://v1.qrssv.com/202308/19/U3WH8f8gwC2/video/index.m3u8
动作片-现代豪侠传国语,https://v4.qrssv.com/202505/23/gCqmNaN5ei21/video/index.m3u8
动作片-现代豪侠传粤语,https://v6.qrssv.com/202505/23/3528CB4L2Q21/video/index.m3u8
动作片-画心之双生劫,https://v3.qrssv.com/202311/20/DRUsWz1A2v2/video/index.m3u8
动作片-画心之双生劫,https://vip.dytt-cine.com/20250522/25576_016dda40/index.m3u8
动作片-画皮之阴阳法王,https://v1.qrssv.com/202308/19/RMMBQSAuVY2/video/index.m3u8
动作片-画皮之阴阳法王国语,https://v5.qrssv.com/202504/10/fkXyffCgMW19/video/index.m3u8
动作片-画皮之阴阳法王粤语,https://v6.qrssv.com/202504/10/A0cTm39Q0g19/video/index.m3u8
动作片-画江湖之不良帅(大陆动作片),https://v.cdnlz11.com/20240111/19241_3af8d963/index.m3u8
动作片-画江湖之不良帅,https://v8.qrssv.com/202401/11/YYuBDPZAS01/video/index.m3u8
动作片-画江湖之不良帅,https://vip.dytt-live.com/20250502/5537_ae3f58a1/index.m3u8
动作片-的士判官,https://v1.qrssv.com/202308/19/PL5tBbBqSN2/video/index.m3u8
动作片-的士判官,https://vip.dytt-kan.com/20250610/550_01f78be6/index.m3u8
动作片-的士判官国语,https://v5.qrssv.com/202505/17/CuX0iHTdb223/video/index.m3u8
动作片-的士判官粤语,https://v4.qrssv.com/202505/17/p9Sf5V87Sy21/video/index.m3u8
动作片-盲凶,https://v8.qrssv.com/202403/03/EHARbWQ4XS1/video/index.m3u8
动作片-盲杀,https://v6.qrssv.com/202504/29/0sCc4Siscj21/video/index.m3u8
动作片-盲杀,https://vip.dytt-live.com/20250430/5280_5b658d2a/index.m3u8
动作片-盲侠,https://v10.qrssv.com/202402/29/1LADn3LkZu3/video/index.m3u8
动作片-直捣黄龙(动作片),https://vip.lz-cdn3.com/20230623/19785_d14d1e58/index.m3u8
动作片-知法犯法,https://v1.qrssv.com/202308/19/9Lr7EiJzvZ2/video/index.m3u8
动作片-知法犯法,https://vip.dytt-film.com/20250314/13324_977cf54e/index.m3u8
动作片-秃鹰七十二小时,https://v10.qrssv.com/202403/13/5i7S15G1uQ4/video/index.m3u8
动作片-秃鹰七十二小时,https://vip.dytt-film.com/20250307/11456_e1909950/index.m3u8
动作片-秃鹰的巢穴(美国动作片),https://vip.lz-cdn3.com/20230801/20738_ecf3e07f/index.m3u8
动作片-秃鹰档案,https://v1.qrssv.com/202308/19/g1WrZCcsh52/video/index.m3u8
动作片-秃鹰档案,https://vip.dytt-film.com/20250311/12344_d10906c3/index.m3u8
动作片-穹途漠路,https://v8.qrssv.com/202311/26/mWBjbdLrnN1/video/index.m3u8
动作片-穹途漠路,https://vip.dytt-film.com/20250206/5241_d14fe370/index.m3u8
动作片-空山灵雨,https://v1.qrssv.com/202308/19/TXdjU6xz6z2/video/index.m3u8
动作片-空山灵雨,https://vip.dytt-kan.com/20250606/324_f2fc9902/index.m3u8
动作片-空中世界二战,https://v1.qrssv.com/202308/19/7nQGNGBJQE2/video/index.m3u8
动作片-空中世界二战,https://vip.dytt-film.com/20250225/9098_9f03268e/index.m3u8
动作片-空中杀阵(法国动作片),https://vip.lz-cdn3.com/20230616/19624_a2b949b1/index.m3u8
动作片-空中杀阵,https://v1.qrssv.com/202308/19/2AdVtpJyBh2/video/index.m3u8
动作片-空中杀阵,https://vip.dytt-cine.com/20250526/25849_1abdec9e/index.m3u8
动作片-空中劫难,https://v1.qrssv.com/202308/19/0WcH01JcXc2/video/index.m3u8
动作片-空中劫难,https://vip.dytt-live.com/20250604/8676_9f6f2381/index.m3u8
动作片-空中监狱,https://v1.qrssv.com/202308/19/3fbijfd6hy2/video/index.m3u8
